Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-01-01,BANKBARODA,EQ,118.8,119.45,124.0,118.2,123.8,123.3,121.78,23311973,283884445315000.0,78088,2317091,0.0994
2019-01-02,BANKBARODA,EQ,123.3,123.5,124.45,118.2,119.55,119.35,121.25,25568039,310009209420000.0,92961,3840897,0.1502
2019-01-03,BANKBARODA,EQ,119.35,121.4,123.4,118.1,119.6,119.3,120.79,40246215,486138129414999.94,138717,5672034,0.1409
2019-01-04,BANKBARODA,EQ,119.3,120.4,122.4,118.5,121.85,121.7,120.68,22277306,268849396890000.0,71087,1902596,0.08539999999999999
2019-01-07,BANKBARODA,EQ,121.7,122.5,123.75,121.6,122.55,122.7,122.72,14244449,174802863640000.0,44679,3430577,0.2408
2019-01-08,BANKBARODA,EQ,122.7,122.9,124.15,121.7,123.5,123.85,123.04,11438177,140739781170000.0,36748,1415941,0.12380000000000001
2019-01-09,BANKBARODA,EQ,123.85,124.1,124.6,121.4,122.8,122.95,123.33,12747179,157214556840000.0,40944,1071713,0.08410000000000001
2019-01-10,BANKBARODA,EQ,122.95,122.5,124.15,121.85,123.55,123.45,123.28,8763655,108037711495000.0,28607,890881,0.1017
2019-01-11,BANKBARODA,EQ,123.45,123.8,123.9,119.65,121.0,121.15,121.19,13442566,162912204980000.0,46926,2902763,0.2159
2019-01-14,BANKBARODA,EQ,121.15,120.95,123.1,120.1,120.7,120.95,121.33,13655552,165682850605000.0,37848,2913693,0.2134
2019-01-15,BANKBARODA,EQ,120.95,121.3,122.15,120.75,121.3,121.1,121.21,8076763,97897144880000.0,28832,1336888,0.1655
2019-01-16,BANKBARODA,EQ,121.1,121.1,123.25,120.8,120.95,121.0,121.66,10282923,125106027190000.02,33173,1914596,0.1862
2019-01-17,BANKBARODA,EQ,121.0,121.5,121.6,118.1,119.15,119.2,119.71,9553120,114358358640000.02,30833,1286428,0.13470000000000001
2019-01-18,BANKBARODA,EQ,119.2,119.2,119.9,117.55,118.05,118.0,118.79,6772442,80448972100000.0,23773,624304,0.0922
2019-01-21,BANKBARODA,EQ,118.0,118.3,119.1,115.8,115.95,116.45,117.49,8481086,99647182355000.0,33097,1084099,0.1278
2019-01-22,BANKBARODA,EQ,116.45,116.45,116.85,113.4,113.8,113.8,114.8,9138823,104913507390000.0,32244,1048325,0.11470000000000001
2019-01-23,BANKBARODA,EQ,113.8,114.0,114.7,111.05,111.4,111.3,112.77,10399387,117273860334999.98,32700,2679789,0.2577
2019-01-24,BANKBARODA,EQ,111.3,112.0,114.8,111.45,112.3,113.0,112.88,13283892,149950782810000.0,39487,3678221,0.27690000000000003
2019-01-25,BANKBARODA,EQ,113.0,113.3,114.2,109.5,110.55,110.2,112.05,8760153,98161856095000.0,33070,1772483,0.2023
2019-01-28,BANKBARODA,EQ,110.2,111.0,112.0,107.65,109.3,109.15,109.76,13633282,149634870250000.0,58233,2411300,0.17690000000000003
2019-01-29,BANKBARODA,EQ,109.15,109.5,115.05,108.85,114.9,113.75,112.57,18274599,205719078725000.0,66237,3025892,0.1656
2019-01-30,BANKBARODA,EQ,113.75,116.5,118.3,112.3,113.3,113.7,114.71,32710788,375233393680000.0,106413,5554230,0.1698
2019-01-31,BANKBARODA,EQ,113.7,114.4,114.95,110.55,112.8,112.45,112.07,14842463,166334196300000.0,56264,2948338,0.1986
2019-02-01,BANKBARODA,EQ,112.45,113.45,114.0,109.2,110.75,111.1,111.83,16494373,184462751075000.0,54705,4419450,0.26789999999999997
2019-02-04,BANKBARODA,EQ,111.1,110.05,112.4,107.8,110.3,110.3,110.51,15219147,168187573935000.0,46310,3479649,0.2286
2019-02-05,BANKBARODA,EQ,110.3,110.3,111.2,107.2,107.6,107.95,109.35,12325444,134780435720000.0,37107,3563417,0.2891
2019-02-06,BANKBARODA,EQ,107.95,108.5,109.8,106.0,109.5,109.2,108.03,11075323,119642790625000.0,35687,1976943,0.17850000000000002
